noise,sine_1,sine_2,combined
-0.458357164,-0.87630668,-3.708708864,-4.585015544
-0.353437274,-0.904827052,-3.687565587,-4.592392639
0.142588338,-0.929776486,-3.666276731,-4.596053217
-0.402202109,-0.951056516,-3.644843137,-4.595899653
-0.922883316,-0.968583161,-3.623265651,-4.591848812
-0.736206756,-0.982287251,-3.601545124,-4.583832375
-0.540657688,-0.992114701,-3.579682415,-4.571797116
0.220274194,-0.998026728,-3.557678386,-4.555705114
-0.719591293,-1,-3.535533906,-4.535533906
-0.323832937,-0.998026728,-3.513249849,-4.511276577
0.856608738,-0.992114701,-3.490827095,-4.482941796
-0.36390217,-0.982287251,-3.468266529,-4.45055378
-0.831318726,-0.968583161,-3.445569042,-4.414152203
-0.522486686,-0.951056516,-3.42273553,-4.373792046
0.402148609,-0.929776486,-3.399766894,-4.32954338
-0.167582171,-0.904827052,-3.376664041,-4.281491093
0.778951095,-0.87630668,-3.353427883,-4.229734563
-0.144179364,-0.844327926,-3.330059337,-4.174387263
-0.103323841,-0.809016994,-3.306559327,-4.115576321
-0.156615257,-0.770513243,-3.282928779,-4.053442022
-0.944964314,-0.728968627,-3.259168627,-3.988137254
0.261251819,-0.684547106,-3.235279808,-3.919826914
0.683223784,-0.63742399,-3.211263266,-3.848687256
0.27996273,-0.587785252,-3.187119949,-3.774905201
-0.348795467,-0.535826795,-3.16285081,-3.698677605
-0.446887984,-0.481753674,-3.138456806,-3.620210481
0.311870864,-0.425779292,-3.113938902,-3.539718194
-0.920840113,-0.368124553,-3.089298065,-3.457422618
-0.449058972,-0.309016994,-3.064535268,-3.373552263
-0.813449867,-0.248689887,-3.039651488,-3.288341376
-0.050730553,-0.187381315,-3.014647708,-3.202029023
0.512132265,-0.125333234,-2.989524915,-3.114858149
0.069431032,-0.06279052,-2.964284101,-3.02707462
-0.002416955,1.17601E-14,-2.938926261,-2.938926261
-0.585660378,0.06279052,-2.913452398,-2.850661879
-0.268868372,0.125333234,-2.887863517,-2.762530284
-0.677659316,0.187381315,-2.862160628,-2.674779313
0.439023776,0.248689887,-2.836344746,-2.587654858
0.497076805,0.309016994,-2.810416889,-2.501399895
-0.24801003,0.368124553,-2.784378082,-2.41625353
0.920070026,0.425779292,-2.758229353,-2.332450062
0.616313303,0.481753674,-2.731971734,-2.25021806
0.70262537,0.535826795,-2.705606261,-2.169779466
0.036799024,0.587785252,-2.679133975,-2.091348723
0.408660053,0.63742399,-2.652555922,-2.015131932
0.079105804,0.684547106,-2.62587315,-1.941326044
-0.881758963,0.728968627,-2.599086713,-1.870118086
-0.099684612,0.770513243,-2.572197669,-1.801684426
0.593325126,0.809016994,-2.545207079,-1.736190084
-0.281944546,0.844327926,-2.518116008,-1.673788083
-0.215655366,0.87630668,-2.490925527,-1.614618847
0.120463786,0.904827052,-2.463636708,-1.558809655
-0.758906681,0.929776486,-2.436250629,-1.506474143
0.773892669,0.951056516,-2.408768371,-1.457711854
0.120237377,0.968583161,-2.381191018,-1.412607857
-0.263033882,0.982287251,-2.353519661,-1.37123241
0.278401589,0.992114701,-2.32575539,-1.333640689
0.039942705,0.998026728,-2.297899303,-1.299872575
0.237234081,1,-2.269952499,-1.269952499
0.257044144,0.998026728,-2.24191608,-1.243889352
0.002255134,0.992114701,-2.213791155,-1.221676454
-0.02775886,0.982287251,-2.185578833,-1.203291583
-0.930537985,0.968583161,-2.157280228,-1.188697067
-0.844235466,0.951056516,-2.128896458,-1.177839942
-0.078607472,0.929776486,-2.100428642,-1.170652156
0.275174986,0.904827052,-2.071877905,-1.167050853
0.128324079,0.87630668,-2.043245374,-1.166938694
-0.990531424,0.844327926,-2.014532179,-1.170204253
-0.958235772,0.809016994,-1.985739453,-1.176722459
-0.933316201,0.770513243,-1.956868334,-1.186355091
0.38460171,0.728968627,-1.927919961,-1.198951334
-0.948962189,0.684547106,-1.898895478,-1.214348372
-0.603223663,0.63742399,-1.869796029,-1.232372039
0.119008327,0.587785252,-1.840622763,-1.252837511
0.508158825,0.535826795,-1.811376834,-1.275550039
0.424628476,0.481753674,-1.782059394,-1.300305719
-0.402161147,0.425779292,-1.752671601,-1.326892309
0.417207015,0.368124553,-1.723214616,-1.355090063
0.037710123,0.309016994,-1.693689601,-1.384672607
-0.893242214,0.248689887,-1.664097723,-1.415407835
0.716132843,0.187381315,-1.634440148,-1.447058834
-0.080885746,0.125333234,-1.604718049,-1.479384815
0.011448397,0.06279052,-1.574932598,-1.512142079
-0.697759713,-9.79468E-16,-1.545084972,-1.545084972
-0.068679157,-0.06279052,-1.515176348,-1.577966868
-0.718058823,-0.125333234,-1.485207908,-1.610541141
0.217338928,-0.187381315,-1.455180834,-1.642562149
0.252211629,-0.248689887,-1.425096312,-1.6737862
-0.551715057,-0.309016994,-1.39495553,-1.703972525
-0.704129026,-0.368124553,-1.364759678,-1.73288423
-0.62447392,-0.425779292,-1.334509947,-1.760289238
0.487813269,-0.481753674,-1.304207531,-1.785961206
-0.804383643,-0.535826795,-1.273853628,-1.809680423
0.659501844,-0.587785252,-1.243449436,-1.831234688
-0.95558907,-0.63742399,-1.212996154,-1.850420144
-0.948745363,-0.684547106,-1.182494985,-1.867042091
0.538656245,-0.728968627,-1.151947133,-1.880915761
0.012112414,-0.770513243,-1.121353805,-1.891867048
-0.278764144,-0.809016994,-1.090716207,-1.899733201
-0.257821895,-0.844327926,-1.06003555,-1.904363475
0.001775696,-0.87630668,-1.029313044,-1.905619724
0.698800132,-0.904827052,-0.998549903,-1.903376955
-0.791569658,-0.929776486,-0.96774734,-1.897523826
0.982459122,-0.951056516,-0.936906573,-1.887963089
0.828371539,-0.968583161,-0.906028818,-1.874611979
0.09364286,-0.982287251,-0.875115295,-1.857402546
0.999330409,-0.992114701,-0.844167224,-1.836281925
0.888614466,-0.998026728,-0.813185826,-1.811212554
-0.70771253,-1,-0.782172325,-1.782172325
-0.533730619,-0.998026728,-0.751127946,-1.749154674
0.521484093,-0.992114701,-0.720053913,-1.712168614
-0.754690385,-0.982287251,-0.688951453,-1.671238704
-0.816367446,-0.968583161,-0.657821795,-1.626404957
-0.986834077,-0.951056516,-0.626666168,-1.577722684
0.303934573,-0.929776486,-0.5954858,-1.525262286
-0.808613433,-0.904827052,-0.564281924,-1.469108977
0.829301036,-0.87630668,-0.533055771,-1.409362451
-0.357841068,-0.844327926,-0.501808574,-1.3461365
0.808674487,-0.809016994,-0.470541567,-1.279558561
-0.100770268,-0.770513243,-0.439255983,-1.209769226
0.143161214,-0.728968627,-0.407953058,-1.136921685
-0.503236959,-0.684547106,-0.376634028,-1.061181134
0.982426491,-0.63742399,-0.345300129,-0.982724118
-0.28962196,-0.587785252,-0.313952598,-0.90173785
-0.868483477,-0.535826795,-0.282592672,-0.818419467
0.82952865,-0.481753674,-0.251221591,-0.732975265
-0.586100265,-0.425779292,-0.219840592,-0.645619883
0.255086987,-0.368124553,-0.188450913,-0.556575466
-0.110684883,-0.309016994,-0.157053795,-0.46607079
0.191598759,-0.248689887,-0.125650477,-0.374340364
-0.109137632,-0.187381315,-0.094242199,-0.281623513
0.387190388,-0.125333234,-0.062830199,-0.188163433
0.493659505,-0.06279052,-0.03141572,-0.094206239
-0.024340968,1.86205E-14,-4.90059E-15,1.37199E-14
0.928908443,0.06279052,0.03141572,0.094206239
-0.942077818,0.125333234,0.062830199,0.188163433
-0.25896655,0.187381315,0.094242199,0.281623513
0.294741379,0.248689887,0.125650477,0.374340364
0.400867824,0.309016994,0.157053795,0.46607079
0.345371611,0.368124553,0.188450913,0.556575466
0.258259501,0.425779292,0.219840592,0.645619883
-0.178524393,0.481753674,0.251221591,0.732975265
-0.190595287,0.535826795,0.282592672,0.818419467
0.758428455,0.587785252,0.313952598,0.90173785
0.145238706,0.63742399,0.345300129,0.982724118
0.911011536,0.684547106,0.376634028,1.061181134
-0.032649626,0.728968627,0.407953058,1.136921685
-0.727722659,0.770513243,0.439255983,1.209769226
0.824462768,0.809016994,0.470541567,1.279558561
0.27405655,0.844327926,0.501808574,1.3461365
0.292229956,0.87630668,0.533055771,1.409362451
-0.479175429,0.904827052,0.564281924,1.469108977
-0.672554934,0.929776486,0.5954858,1.525262286
0.162807388,0.951056516,0.626666168,1.577722684
-0.899947169,0.968583161,0.657821795,1.626404957
-0.85888369,0.982287251,0.688951453,1.671238704
-0.490891007,0.992114701,0.720053913,1.712168614
0.240069581,0.998026728,0.751127946,1.749154674
-0.252355272,1,0.782172325,1.782172325
-0.244645081,0.998026728,0.813185826,1.811212554
0.730968267,0.992114701,0.844167224,1.836281925
-0.363518878,0.982287251,0.875115295,1.857402546
-0.762337866,0.968583161,0.906028818,1.874611979
0.101474927,0.951056516,0.936906573,1.887963089
0.733316613,0.929776486,0.96774734,1.897523826
-0.14712315,0.904827052,0.998549903,1.903376955
0.378873853,0.87630668,1.029313044,1.905619724
-0.93317411,0.844327926,1.06003555,1.904363475
-0.913583551,0.809016994,1.090716207,1.899733201
-0.306578698,0.770513243,1.121353805,1.891867048
-0.541944733,0.728968627,1.151947133,1.880915761
0.6321665,0.684547106,1.182494985,1.867042091
0.893846696,0.63742399,1.212996154,1.850420144
0.072600857,0.587785252,1.243449436,1.831234688
0.428864114,0.535826795,1.273853628,1.809680423
0.92371365,0.481753674,1.304207531,1.785961206
0.076139557,0.425779292,1.334509947,1.760289238
0.216096442,0.368124553,1.364759678,1.73288423
-0.278762753,0.309016994,1.39495553,1.703972525
-0.745262428,0.248689887,1.425096312,1.6737862
-0.420235151,0.187381315,1.455180834,1.642562149
-0.768870589,0.125333234,1.485207908,1.610541141
-0.84047585,0.06279052,1.515176348,1.577966868
-0.219172452,-7.83987E-15,1.545084972,1.545084972
-0.474869849,-0.06279052,1.574932598,1.512142079
-0.352161509,-0.125333234,1.604718049,1.479384815
0.204075922,-0.187381315,1.634440148,1.447058834
-0.383198145,-0.248689887,1.664097723,1.415407835
0.229327855,-0.309016994,1.693689601,1.384672607
0.444153146,-0.368124553,1.723214616,1.355090063
-0.343116443,-0.425779292,1.752671601,1.326892309
-0.891057799,-0.481753674,1.782059394,1.300305719
-0.478935708,-0.535826795,1.811376834,1.275550039
-0.528823284,-0.587785252,1.840622763,1.252837511
0.676731539,-0.63742399,1.869796029,1.232372039
0.402613634,-0.684547106,1.898895478,1.214348372
0.4897453,-0.728968627,1.927919961,1.198951334
0.006301595,-0.770513243,1.956868334,1.186355091
0.890525642,-0.809016994,1.985739453,1.176722459
-0.700339009,-0.844327926,2.014532179,1.170204253
-0.06662854,-0.87630668,2.043245374,1.166938694
-0.050178907,-0.904827052,2.071877905,1.167050853
0.956671682,-0.929776486,2.100428642,1.170652156
-0.765735278,-0.951056516,2.128896458,1.177839942
0.374032598,-0.968583161,2.157280228,1.188697067
0.417838868,-0.982287251,2.185578833,1.203291583
0.83255744,-0.992114701,2.213791155,1.221676454
0.410553024,-0.998026728,2.24191608,1.243889352
-0.889006974,-1,2.269952499,1.269952499
-0.857443419,-0.998026728,2.297899303,1.299872575
-0.878707918,-0.992114701,2.32575539,1.333640689
0.611017101,-0.982287251,2.353519661,1.37123241
0.98400758,-0.968583161,2.381191018,1.412607857
-0.157852537,-0.951056516,2.408768371,1.457711854
-0.86361368,-0.929776486,2.436250629,1.506474143
0.863747065,-0.904827052,2.463636708,1.558809655
-0.842388364,-0.87630668,2.490925527,1.614618847
-0.084335352,-0.844327926,2.518116008,1.673788083
-0.194111738,-0.809016994,2.545207079,1.736190084
-0.164552624,-0.770513243,2.572197669,1.801684426
-0.666185539,-0.728968627,2.599086713,1.870118086
0.08269075,-0.684547106,2.62587315,1.941326044
-0.398213732,-0.63742399,2.652555922,2.015131932
0.187336791,-0.587785252,2.679133975,2.091348723
0.569749096,-0.535826795,2.705606261,2.169779466
-0.55191262,-0.481753674,2.731971734,2.25021806
0.419865851,-0.425779292,2.758229353,2.332450062
-0.038200895,-0.368124553,2.784378082,2.41625353
-0.57402065,-0.309016994,2.810416889,2.501399895
-0.602133273,-0.248689887,2.836344746,2.587654858
0.457712771,-0.187381315,2.862160628,2.674779313
0.64873879,-0.125333234,2.887863517,2.762530284
0.427963141,-0.06279052,2.913452398,2.850661879
0.783183319,2.54809E-14,2.938926261,2.938926261
0.705765245,0.06279052,2.964284101,3.02707462
-0.70125475,0.125333234,2.989524915,3.114858149
-0.776117778,0.187381315,3.014647708,3.202029023
-0.3572775,0.248689887,3.039651488,3.288341376
0.40706588,0.309016994,3.064535268,3.373552263
0.97280182,0.368124553,3.089298065,3.457422618
0.094509706,0.425779292,3.113938902,3.539718194
0.479199724,0.481753674,3.138456806,3.620210481
0.987110826,0.535826795,3.16285081,3.698677605
-0.444056984,0.587785252,3.187119949,3.774905201
-0.597584439,0.63742399,3.211263266,3.848687256
-0.951067884,0.684547106,3.235279808,3.919826914
-0.8413517,0.728968627,3.259168627,3.988137254
0.830601438,0.770513243,3.282928779,4.053442022
-0.102386747,0.809016994,3.306559327,4.115576321
-0.964215798,0.844327926,3.330059337,4.174387263
0.878203863,0.87630668,3.353427883,4.229734563
-0.180041792,0.904827052,3.376664041,4.281491093
0.586775973,0.929776486,3.399766894,4.32954338
0.55224177,0.951056516,3.42273553,4.373792046
-0.75620663,0.968583161,3.445569042,4.414152203
0.90271135,0.982287251,3.468266529,4.45055378
0.774876423,0.992114701,3.490827095,4.482941796
-0.520980499,0.998026728,3.513249849,4.511276577
0.103440933,1,3.535533906,4.535533906
0.179257217,0.998026728,3.557678386,4.555705114
0.126183666,0.992114701,3.579682415,4.571797116
-0.011119819,0.982287251,3.601545124,4.583832375
-0.478120295,0.968583161,3.623265651,4.591848812
-0.114514071,0.951056516,3.644843137,4.595899653
-0.587800773,0.929776486,3.666276731,4.596053217
-0.146377299,0.904827052,3.687565587,4.592392639
-0.754775847,0.87630668,3.708708864,4.585015544
-0.927777749,0.844327926,3.729705727,4.574033653
0.137542382,0.809016994,3.750555348,4.559572343
-0.759040536,0.770513243,3.771256904,4.541770146
-0.506112451,0.728968627,3.791809576,4.520778204
-0.613920174,0.684547106,3.812212555,4.496759661
0.207310159,0.63742399,3.832465034,4.469889024
-0.928064451,0.587785252,3.852566214,4.440351466
0.192081058,0.535826795,3.872515301,4.408342096
-0.216577219,0.481753674,3.892311508,4.374065182
-0.928882994,0.425779292,3.911954053,4.337733344
0.137068147,0.368124553,3.931442161,4.299566713
0.835487487,0.309016994,3.950775062,4.259792056
0.932301081,0.248689887,3.969951993,4.21864188
0.109119544,0.187381315,3.988972198,4.176353512
0.504551254,0.125333234,4.007834924,4.133168158
0.921928974,0.06279052,4.026539429,4.089329948
0.019798302,-1.47003E-14,4.045084972,4.045084972
-0.866265777,-0.06279052,4.063470822,4.000680303
0.942878117,-0.125333234,4.081696254,3.95636302
-0.054341601,-0.187381315,4.099760547,3.912379232
0.639714468,-0.248689887,4.117662988,3.868973101
-0.175321216,-0.309016994,4.135402871,3.826385877
-0.167563129,-0.368124553,4.152979496,3.784854943
0.110291384,-0.425779292,4.170392168,3.744612877
0.130471223,-0.481753674,4.1876402,3.705886526
0.949668001,-0.535826795,4.204722911,3.668896117
-0.4986072,-0.587785252,4.221639628,3.633854375
0.883879372,-0.63742399,4.23838968,3.600965691
-0.578444343,-0.684547106,4.254972409,3.570425303
0.569664174,-0.728968627,4.271387158,3.542418531
-0.839105416,-0.770513243,4.287633281,3.517120038
-0.118734088,-0.809016994,4.303710135,3.494693141
-0.291737612,-0.844327926,4.319617086,3.47528916
0.239080638,-0.87630668,4.335353506,3.459046826
0.902675336,-0.904827052,4.350918773,3.446091721
0.806165666,-0.929776486,4.366312274,3.436535788
0.908448531,-0.951056516,4.3815334,3.430476884
0.426876691,-0.968583161,4.396581551,3.42799839
0.564741009,-0.982287251,4.411456132,3.429168881
-0.333943981,-0.992114701,4.426156557,3.434041855
0.701230618,-0.998026728,4.440682244,3.442655516
0.664017936,-1,4.455032621,3.455032621
0.828846486,-0.998026728,4.469207121,3.471180392
0.110625746,-0.992114701,4.483205184,3.491090483
-0.637971388,-0.982287251,4.497026258,3.514739007
-0.38490619,-0.968583161,4.510669797,3.542086636
-0.892747093,-0.951056516,4.524135262,3.573078746
-0.607207315,-0.929776486,4.537422123,3.607645637
0.849623683,-0.904827052,4.550529853,3.645702801
0.041479327,-0.87630668,4.563457937,3.687151257
0.252272804,-0.844327926,4.576205863,3.731877938
0.418085363,-0.809016994,4.588773128,3.779756134
0.969600181,-0.770513243,4.601159237,3.830645994
0.948620552,-0.728968627,4.613363699,3.884395072
0.668876513,-0.684547106,4.625386034,3.940838928
0.839436793,-0.63742399,4.637225767,3.999801777
-0.917922039,-0.587785252,4.648882429,4.061097177
0.123655275,-0.535826795,4.660355562,4.124528767
-0.373082052,-0.481753674,4.671644712,4.189891038
0.117186995,-0.425779292,4.682749434,4.256970142
0.386437995,-0.368124553,4.693669288,4.325544736
0.354988842,-0.309016994,4.704403845,4.39538685
-0.64064706,-0.248689887,4.714952679,4.466262792
0.803521938,-0.187381315,4.725315376,4.537934061
0.251709651,-0.125333234,4.735491525,4.610158291
-0.711355336,-0.06279052,4.745480725,4.682690205
-0.496332102,3.91961E-15,4.755282581,4.755282581
0.320800674,0.06279052,4.764896708,4.827687227
-0.527083647,0.125333234,4.774322724,4.899655957
0.246082995,0.187381315,4.783560258,4.970941572
0.402519507,0.248689887,4.792608945,5.041298832
0.031007315,0.309016994,4.801468428,5.110485423
-0.277798534,0.368124553,4.810138358,5.178262911
0.544691059,0.425779292,4.818618391,5.244397683
-0.260007268,0.481753674,4.826908194,5.308661868
0.517392617,0.535826795,4.835007439,5.370834234
-0.966792408,0.587785252,4.842915806,5.430701058
-0.761722365,0.63742399,4.850632982,5.488056972
-0.502964775,0.684547106,4.858158665,5.542705771
0.259629236,0.728968627,4.865492555,5.594461182
0.266845579,0.770513243,4.872634364,5.643147607
0.759005838,0.809016994,4.87958381,5.688600804
-0.878727838,0.844327926,4.886340618,5.730668543
-0.514316135,0.87630668,4.892904522,5.769211202
-0.022212253,0.904827052,4.899275262,5.804102314
-0.754448967,0.929776486,4.905452587,5.835229073
0.698737005,0.951056516,4.911436254,5.86249277
0.390843422,0.968583161,4.917226025,5.885809186
0.1501437,0.982287251,4.922821673,5.905108923
-0.937728297,0.992114701,4.928222976,5.920337677
-0.069829613,0.998026728,4.933429721,5.931456449
-0.055250198,1,4.938441703,5.938441703
0.102632727,0.998026728,4.943258724,5.941285452
0.124718623,0.992114701,4.947880593,5.939995294
-0.507041039,0.982287251,4.952307128,5.934594379
0.875602064,0.968583161,4.956538155,5.925121316
0.212372925,0.951056516,4.960573507,5.911630023
-0.720058402,0.929776486,4.964413023,5.894189509
0.601816081,0.904827052,4.968056553,5.872883605
-0.619978377,0.87630668,4.971503952,5.847810632
0.529775324,0.844327926,4.974755085,5.81908301
-0.324794261,0.809016994,4.977809823,5.786826817
-0.342857002,0.770513243,4.980668046,5.751181288
0.448163479,0.728968627,4.98332964,5.712298268
-0.622259104,0.684547106,4.985794501,5.670341607
0.968247244,0.63742399,4.988062532,5.625486522
-0.227229968,0.587785252,4.990133642,5.577918894
0.179337513,0.535826795,4.992007751,5.527834546
0.370214596,0.481753674,4.993684783,5.475438457
0.353862289,0.425779292,4.995164673,5.420943965
-0.869566994,0.368124553,4.996447363,5.364571916
-0.740000785,0.309016994,4.997532802,5.306549796
0.792730387,0.248689887,4.998420946,5.247110834
-0.097782281,0.187381315,4.999111762,5.186493076
-0.666616418,0.125333234,4.999605221,5.124938455
0.558243011,0.06279052,4.999901304,5.062691824
0.275773338,6.86105E-15,5,5
0.895309124,-0.06279052,4.999901304,4.937110785
0.895611836,-0.125333234,4.999605221,4.874271987
0.297818074,-0.187381315,4.999111762,4.811730447
0.362905649,-0.248689887,4.998420946,4.749731059
0.837228633,-0.309016994,4.997532802,4.688515807
-0.141403434,-0.368124553,4.996447363,4.628322811
-0.294025679,-0.425779292,4.995164673,4.569385382
0.271548941,-0.481753674,4.993684783,4.511931109
-0.600747714,-0.535826795,4.992007751,4.456180956
-0.236817878,-0.587785252,4.990133642,4.40234839
-0.18660273,-0.63742399,4.988062532,4.350638542
-0.03046011,-0.684547106,4.985794501,4.301247395
-0.141978031,-0.728968627,4.98332964,4.254361013
0.626129029,-0.770513243,4.980668046,4.210154803
0.861717602,-0.809016994,4.977809823,4.168792829
0.268111224,-0.844327926,4.974755085,4.130427159
-0.278321638,-0.87630668,4.971503952,4.095197272
-0.880939314,-0.904827052,4.968056553,4.0632295
-0.670966823,-0.929776486,4.964413023,4.034636537
-0.847109989,-0.951056516,4.960573507,4.00951699
0.947349156,-0.968583161,4.956538155,3.987954994
-0.339380917,-0.982287251,4.952307128,3.970019878
-0.706079826,-0.992114701,4.947880593,3.955765892
-0.535801342,-0.998026728,4.943258724,3.945231995
-0.136178432,-1,4.938441703,3.938441703
0.389271118,-0.998026728,4.933429721,3.935402993
-0.161579766,-0.992114701,4.928222976,3.936108274
0.525124683,-0.982287251,4.922821673,3.940534422
-0.151797748,-0.968583161,4.917226025,3.948642864
0.009094444,-0.951056516,4.911436254,3.960379737
0.592992908,-0.929776486,4.905452587,3.975676101
0.385944167,-0.904827052,4.899275262,3.994448209
0.758294529,-0.87630668,4.892904522,4.016597842
0.294573101,-0.844327926,4.886340618,4.042012692
0.227197341,-0.809016994,4.87958381,4.070566815
0.730926553,-0.770513243,4.872634364,4.102121121
0.257321568,-0.728968627,4.865492555,4.136523927
0.003695964,-0.684547106,4.858158665,4.173611559
-0.935226661,-0.63742399,4.850632982,4.213208993
-0.562123876,-0.587785252,4.842915806,4.255130553
0.649535893,-0.535826795,4.835007439,4.299180644
0.635377931,-0.481753674,4.826908194,4.34515452
0.124279799,-0.425779292,4.818618391,4.3928391
-0.366484123,-0.368124553,4.810138358,4.442013805
0.875380414,-0.309016994,4.801468428,4.492451434
-0.393949066,-0.248689887,4.792608945,4.543919058
-0.644163642,-0.187381315,4.783560258,4.596178943
0.824265808,-0.125333234,4.774322724,4.64898949
-0.892350975,-0.06279052,4.764896708,4.702106188
-0.506712884,3.92017E-14,4.755282581,4.755282581
0.015517634,0.06279052,4.745480725,4.808271244
-0.999572291,0.125333234,4.735491525,4.860824759
0.416334372,0.187381315,4.725315376,4.91269669
-0.393165948,0.248689887,4.714952679,4.963642567
0.944338648,0.309016994,4.704403845,5.013420839
0.532610615,0.368124553,4.693669288,5.061793841
0.526375616,0.425779292,4.682749434,5.108528725
-0.647866885,0.481753674,4.671644712,5.153398386
0.226933402,0.535826795,4.660355562,5.196182357
-0.256935131,0.587785252,4.648882429,5.236667682
0.396371947,0.63742399,4.637225767,5.274649756
0.533457856,0.684547106,4.625386034,5.30993314
0.966730091,0.728968627,4.613363699,5.342332327
-0.021959511,0.770513243,4.601159237,5.37167248
-0.942032601,0.809016994,4.588773128,5.397790123
0.505895358,0.844327926,4.576205863,5.420533789
-0.254260867,0.87630668,4.563457937,5.439764617
-0.791200272,0.904827052,4.550529853,5.455356906
-0.505493674,0.929776486,4.537422123,5.467198609
0.78531101,0.951056516,4.524135262,5.475191779
-0.55303553,0.968583161,4.510669797,5.479252958
-0.549269638,0.982287251,4.497026258,5.479313509
0.2841626,0.992114701,4.483205184,5.475319885
0.761140721,0.998026728,4.469207121,5.467233849
0.865020464,1,4.455032621,5.455032621
-0.421908791,0.998026728,4.440682244,5.438708972
-0.012352206,0.992114701,4.426156557,5.418271258
0.928616732,0.982287251,4.411456132,5.393743383
0.429911501,0.968583161,4.396581551,5.365164712
-0.600508314,0.951056516,4.3815334,5.332589917
-0.663165853,0.929776486,4.366312274,5.29608876
-0.703263631,0.904827052,4.350918773,5.255745826
0.575142818,0.87630668,4.335353506,5.211660186
0.586298984,0.844327926,4.319617086,5.163945011
-0.455558223,0.809016994,4.303710135,5.112727129
0.796873312,0.770513243,4.287633281,5.058146524
-0.951243151,0.728968627,4.271387158,5.000355786
-0.678716902,0.684547106,4.254972409,4.939519515
-0.410486865,0.63742399,4.23838968,4.87581367
0.997573207,0.587785252,4.221639628,4.80942488
-0.280259622,0.535826795,4.204722911,4.740549706
-0.209634529,0.481753674,4.1876402,4.669393874
-0.615398518,0.425779292,4.170392168,4.59617146
0.516570897,0.368124553,4.152979496,4.521104049
0.973629824,0.309016994,4.135402871,4.444419866
-0.925847912,0.248689887,4.117662988,4.366352875
-0.346075428,0.187381315,4.099760547,4.287141861
0.335721399,0.125333234,4.081696254,4.207029487
0.195813001,0.06279052,4.063470822,4.126261342
0.066817816,-2.84211E-14,4.045084972,4.045084972
0.572784224,-0.06279052,4.026539429,3.963748909
0.872495263,-0.125333234,4.007834924,3.882501691
-0.132535577,-0.187381315,3.988972198,3.801590883
0.118225812,-0.248689887,3.969951993,3.721262106
-0.282995597,-0.309016994,3.950775062,3.641758068
0.813274871,-0.368124553,3.931442161,3.563317608
0.272268918,-0.425779292,3.911954053,3.486174761
0.866891243,-0.481753674,3.892311508,3.410557834
0.576287212,-0.535826795,3.872515301,3.336688506
-0.951892644,-0.587785252,3.852566214,3.264780962
0.716968243,-0.63742399,3.832465034,3.195041044
0.049480799,-0.684547106,3.812212555,3.127665449
0.039024856,-0.728968627,3.791809576,3.062840949
-0.137796183,-0.770513243,3.771256904,3.000743661
-0.700403223,-0.809016994,3.750555348,2.941538354
-0.292742035,-0.844327926,3.729705727,2.885377802
0.155410119,-0.87630668,3.708708864,2.832402184
0.141841295,-0.904827052,3.687565587,2.782738534
0.290752455,-0.929776486,3.666276731,2.736500245
0.969105002,-0.951056516,3.644843137,2.693786621
0.931736062,-0.968583161,3.623265651,2.65468249
0.512488948,-0.982287251,3.601545124,2.619257874
-0.46583423,-0.992114701,3.579682415,2.587567714
-0.560763745,-0.998026728,3.557678386,2.559651658
-0.815942908,-1,3.535533906,2.535533906
-0.158117742,-0.998026728,3.513249849,2.515223121
0.878139106,-0.992114701,3.490827095,2.498712394
-0.289077402,-0.982287251,3.468266529,2.485979278
-0.922433717,-0.968583161,3.445569042,2.476985881
0.648558518,-0.951056516,3.42273553,2.471679013
-0.979176211,-0.929776486,3.399766894,2.469990408
-0.142791879,-0.904827052,3.376664041,2.471836988
0.543373934,-0.87630668,3.353427883,2.477121203
0.653466779,-0.844327926,3.330059337,2.485731412
-0.280181051,-0.809016994,3.306559327,2.497542332
0.409194749,-0.770513243,3.282928779,2.512415536
-0.138780589,-0.728968627,3.259168627,2.530199999
-0.21073381,-0.684547106,3.235279808,2.550732702
0.252011863,-0.63742399,3.211263266,2.573839276
0.578501181,-0.587785252,3.187119949,2.599334696
-0.589175239,-0.535826795,3.16285081,2.627024015
-0.369247203,-0.481753674,3.138456806,2.656703132
0.292679156,-0.425779292,3.113938902,2.688159611
0.865665388,-0.368124553,3.089298065,2.721173513
0.507672748,-0.309016994,3.064535268,2.755518274
-0.755005753,-0.248689887,3.039651488,2.790961601
0.059444225,-0.187381315,3.014647708,2.827266394
-0.840536241,-0.125333234,2.989524915,2.864191682
0.475961861,-0.06279052,2.964284101,2.901493581
0.827666036,1.76404E-14,2.938926261,2.938926261
0.991124867,0.06279052,2.913452398,2.976242918
-0.080106455,0.125333234,2.887863517,3.013196751
-0.785445109,0.187381315,2.862160628,3.049541943
0.836324997,0.248689887,2.836344746,3.085034633
0.752769983,0.309016994,2.810416889,3.119433884
-0.408638431,0.368124553,2.784378082,3.152502635
-0.893018405,0.425779292,2.758229353,3.184008645
0.707008047,0.481753674,2.731971734,3.213725408
-0.75435436,0.535826795,2.705606261,3.241433056
0.531714266,0.587785252,2.679133975,3.266919227
-0.572771748,0.63742399,2.652555922,3.289979911
-0.264104888,0.684547106,2.62587315,3.310420256
0.533905839,0.728968627,2.599086713,3.328055341
-0.984073932,0.770513243,2.572197669,3.342710912
0.195393524,0.809016994,2.545207079,3.354224073
